20160301 025700;1.088370;1.088390;1.088190;1.088280;0
20160301 025800;1.088270;1.088290;1.087950;1.087960;0
20160301 025900;1.087960;1.088030;1.087600;1.087620;0
20160301 030000;1.087630;1.087650;1.087330;1.087370;0
20160301 030100;1.087380;1.087580;1.087270;1.087420;0
20160301 030200;1.087440;1.087700;1.087440;1.087700;0
20160301 030300;1.087720;1.087720;1.087320;1.087320;0
20160301 030400;1.087310;1.087540;1.087310;1.087480;0
20160301 030500;1.087470;1.087740;1.087460;1.087620;0
20160301 030600;1.087640;1.087760;1.087290;1.087290;0
20160301 030700;1.087300;1.087500;1.087260;1.087370;0
20160301 030800;1.087360;1.087410;1.087170;1.087350;0
20160301 030900;1.087330;1.087380;1.087210;1.087320;0
20160301 031000;1.087310;1.087520;1.087160;1.087160;0
20160301 031100;1.087130;1.087270;1.086970;1.086970;0
20160301 031200;1.086980;1.086980;1.086480;1.086620;0
20160301 031300;1.086640;1.086680;1.086470;1.086570;0
20160301 031400;1.086560;1.086680;1.086430;1.086440;0
20160301 031500;1.086430;1.086670;1.086350;1.086660;0
20160301 031600;1.086670;1.086930;1.086610;1.086830;0
20160301 031700;1.086860;1.087000;1.086630;1.086730;0
20160301 031800;1.086750;1.086760;1.086420;1.086630;0
20160301 031900;1.086640;1.086780;1.086570;1.086600;0
20160301 032000;1.086600;1.086620;1.086320;1.086500;0
20160301 032100;1.086520;1.086690;1.086290;1.086320;0
20160301 032200;1.086330;1.086360;1.086160;1.086350;0
20160301 032300;1.086360;1.086490;1.086190;1.086420;0
20160301 032400;1.086430;1.086600;1.086410;1.086500;0
20160301 032500;1.086500;1.086530;1.086280;1.086520;0
20160301 032600;1.086530;1.086610;1.086360;1.086550;0
20160301 032700;1.086550;1.086880;1.086460;1.086860;0
20160301 032800;1.086890;1.086960;1.086750;1.086930;0
20160301 032900;1.086940;1.087180;1.086940;1.087070;0
20160301 033000;1.087060;1.087060;1.086150;1.086320;0
20160301 033100;1.086310;1.086350;1.086000;1.086070;0
20160301 033200;1.086070;1.086270;1.085830;1.086260;0
20160301 033300;1.086240;1.086240;1.086050;1.086190;0
20160301 033400;1.086190;1.086370;1.086130;1.086370;0
20160301 033500;1.086360;1.086450;1.086210;1.086250;0
20160301 033600;1.086260;1.086350;1.086200;1.086240;0
20160301 033700;1.086240;1.086720;1.086240;1.086610;0
20160301 033800;1.086600;1.086780;1.086600;1.086650;0
20160301 033900;1.086620;1.086670;1.086480;1.086550;0
20160301 034000;1.086550;1.087130;1.086540;1.087030;0
20160301 034100;1.087040;1.087580;1.086910;1.087550;0
20160301 034200;1.087520;1.087810;1.087480;1.087700;0
20160301 034300;1.087710;1.087890;1.087690;1.087710;0
20160301 034400;1.087700;1.087710;1.087340;1.087490;0
20160301 034500;1.087490;1.087920;1.087370;1.087860;0
20160301 034600;1.087870;1.088060;1.087720;1.087720;0
20160301 034700;1.087720;1.087800;1.087610;1.087610;0
20160301 034800;1.087630;1.087770;1.087500;1.087700;0
20160301 034900;1.087710;1.087880;1.087610;1.087620;0
20160301 035000;1.087580;1.087880;1.087580;1.087840;0
20160301 035100;1.087830;1.087870;1.087760;1.087850;0
20160301 035200;1.087840;1.088620;1.087840;1.088400;0
20160301 035300;1.088410;1.088540;1.088260;1.088260;0
20160301 035400;1.088240;1.088240;1.087970;1.088100;0
20160301 035500;1.088130;1.088240;1.088100;1.088100;0
20160301 035600;1.088100;1.088360;1.087480;1.087480;0
20160301 035700;1.087500;1.087750;1.087410;1.087550;0
20160301 035800;1.087570;1.087620;1.087040;1.087210;0
20160301 035900;1.087210;1.087460;1.087200;1.087290;0
20160301 040000;1.087290;1.087510;1.087180;1.087400;0
20160301 040100;1.087410;1.087440;1.087070;1.087440;0
20160301 040200;1.087430;1.088050;1.087350;1.087930;0
20160301 040300;1.088030;1.088270;1.087910;1.088140;0
20160301 040400;1.088140;1.088340;1.087920;1.088300;0
20160301 040500;1.088290;1.088480;1.088210;1.088400;0
20160301 040600;1.088400;1.088400;1.088060;1.088170;0
20160301 040700;1.088180;1.088180;1.088010;1.088160;0
20160301 040800;1.088160;1.088510;1.088120;1.088500;0
20160301 040900;1.088490;1.088500;1.088190;1.088270;0
20160301 041000;1.088260;1.088330;1.088050;1.088050;0
20160301 041100;1.088050;1.088360;1.088040;1.088350;0
20160301 041200;1.088350;1.088460;1.088220;1.088350;0
20160301 041300;1.088340;1.088340;1.088080;1.088110;0
20160301 041400;1.088110;1.088150;1.087860;1.087860;0
20160301 041500;1.087850;1.087860;1.087550;1.087690;0
20160301 041600;1.087700;1.087880;1.087700;1.087780;0
20160301 041700;1.087790;1.087970;1.087790;1.087850;0
20160301 041800;1.087850;1.087910;1.087520;1.087650;0
20160301 041900;1.087650;1.087660;1.087440;1.087440;0
20160301 042000;1.087430;1.087500;1.087380;1.087430;0
20160301 042100;1.087430;1.087630;1.087400;1.087620;0
20160301 042200;1.087660;1.087690;1.087580;1.087630;0
20160301 042300;1.087610;1.087620;1.087400;1.087430;0
20160301 042400;1.087440;1.087580;1.087410;1.087520;0
20160301 042500;1.087530;1.087530;1.087380;1.087380;0
20160301 042600;1.087370;1.087370;1.087020;1.087230;0
20160301 042700;1.087240;1.087290;1.087200;1.087240;0
20160301 042800;1.087220;1.087220;1.086810;1.086840;0
20160301 042900;1.086850;1.086850;1.086570;1.086570;0
20160301 043000;1.086580;1.086770;1.086440;1.086640;0
20160301 043100;1.086630;1.086720;1.086480;1.086710;0
20160301 043200;1.086720;1.087430;1.086700;1.087160;0
20160301 043300;1.087150;1.087150;1.086830;1.086840;0
20160301 043400;1.086830;1.086980;1.086800;1.086930;0
20160301 043500;1.086940;1.086950;1.086810;1.086830;0
20160301 043600;1.086840;1.086970;1.086750;1.086920;0
20160301 043700;1.086910;1.086940;1.086800;1.086820;0
20160301 043800;1.086830;1.086920;1.086770;1.086770;0
20160301 043900;1.086780;1.086920;1.086740;1.086740;0
20160301 044000;1.086720;1.086720;1.086470;1.086650;0
20160301 044100;1.086660;1.086770;1.086650;1.086660;0
20160301 044200;1.086650;1.086650;1.086440;1.086510;0
20160301 044300;1.086520;1.086550;1.085990;1.086050;0
20160301 044400;1.086060;1.086210;1.085980;1.086190;0
20160301 044500;1.086210;1.086410;1.086210;1.086400;0
20160301 044600;1.086350;1.086370;1.086230;1.086350;0
20160301 044700;1.086360;1.086470;1.086350;1.086460;0
20160301 044800;1.086460;1.086520;1.086220;1.086300;0
20160301 044900;1.086310;1.086390;1.086220;1.086370;0
20160301 045000;1.086380;1.086590;1.086370;1.086520;0
20160301 045100;1.086510;1.086510;1.086150;1.086250;0
20160301 045200;1.086250;1.086300;1.086150;1.086220;0
20160301 045300;1.086210;1.086280;1.086140;1.086210;0
20160301 045400;1.086160;1.086180;1.086030;1.086040;0
20160301 045500;1.086020;1.086020;1.085690;1.085740;0
20160301 045600;1.085730;1.085910;1.085720;1.085830;0
20160301 045700;1.085830;1.085840;1.085760;1.085760;0
20160301 045800;1.085760;1.086290;1.085760;1.086290;0
20160301 045900;1.086350;1.086380;1.086080;1.086140;0
20160301 050000;1.086150;1.086360;1.085860;1.086330;0
20160301 050100;1.086320;1.086580;1.086320;1.086340;0
20160301 050200;1.086340;1.086340;1.086050;1.086050;0
20160301 050300;1.086060;1.086320;1.086060;1.086300;0
20160301 050400;1.086310;1.086530;1.086250;1.086400;0
20160301 050500;1.086410;1.086430;1.086290;1.086400;0
20160301 050600;1.086390;1.086440;1.086250;1.086330;0
20160301 050700;1.086330;1.086530;1.086330;1.086480;0
20160301 050800;1.086490;1.086550;1.086380;1.086420;0
20160301 050900;1.086430;1.086530;1.086340;1.086360;0
20160301 051000;1.086350;1.086430;1.086330;1.086390;0
20160301 051100;1.086380;1.086560;1.086340;1.086550;0
20160301 051200;1.086550;1.086630;1.086490;1.086620;0
20160301 051300;1.086630;1.086630;1.086480;1.086550;0
20160301 051400;1.086560;1.086640;1.086410;1.086570;0
20160301 051500;1.086560;1.086570;1.086410;1.086500;0
20160301 051600;1.086490;1.086500;1.086390;1.086400;0
20160301 051700;1.086390;1.086560;1.086390;1.086420;0
20160301 051800;1.086430;1.086450;1.086340;1.086340;0
20160301 051900;1.086350;1.086450;1.086280;1.086450;0
20160301 052000;1.086450;1.086840;1.086450;1.086690;0
20160301 052100;1.086640;1.086860;1.086560;1.086800;0
20160301 052200;1.086810;1.086850;1.086620;1.086620;0
20160301 052300;1.086610;1.086750;1.086560;1.086740;0
20160301 052400;1.086730;1.086800;1.086700;1.086740;0
20160301 052500;1.086730;1.086780;1.086640;1.086770;0
20160301 052600;1.086780;1.087000;1.086530;1.086540;0
20160301 052700;1.086550;1.086610;1.086380;1.086380;0
20160301 052800;1.086370;1.086430;1.086210;1.086250;0
20160301 052900;1.086230;1.086230;1.085860;1.086020;0
20160301 053000;1.086030;1.086140;1.085960;1.086110;0
20160301 053100;1.086110;1.086110;1.085910;1.085950;0
20160301 053200;1.085960;1.086110;1.085910;1.086100;0
20160301 053300;1.086100;1.086190;1.086040;1.086180;0
20160301 053400;1.086180;1.086350;1.086090;1.086350;0
20160301 053500;1.086360;1.086760;1.086270;1.086760;0
20160301 053600;1.086770;1.086940;1.086730;1.086810;0
20160301 053700;1.086820;1.087100;1.086800;1.087060;0
20160301 053800;1.087050;1.087450;1.087050;1.087300;0
20160301 053900;1.087300;1.087560;1.087200;1.087480;0
20160301 054000;1.087480;1.087780;1.087470;1.087760;0
20160301 054100;1.087760;1.087760;1.087590;1.087660;0
20160301 054200;1.087670;1.087670;1.087390;1.087460;0
20160301 054300;1.087460;1.087630;1.087350;1.087630;0
20160301 054400;1.087630;1.087640;1.087530;1.087630;0
20160301 054500;1.087640;1.087870;1.087590;1.087720;0
20160301 054600;1.087730;1.087760;1.087500;1.087500;0
20160301 054700;1.087490;1.087520;1.087440;1.087460;0
20160301 054800;1.087460;1.087720;1.087420;1.087710;0
20160301 054900;1.087700;1.087840;1.087650;1.087800;0
20160301 055000;1.087770;1.087770;1.087430;1.087570;0
20160301 055100;1.087580;1.087600;1.087420;1.087530;0
20160301 055200;1.087540;1.087540;1.087390;1.087510;0
20160301 055300;1.087550;1.087560;1.087450;1.087460;0
20160301 055400;1.087460;1.087460;1.087150;1.087190;0
20160301 055500;1.087200;1.087610;1.087200;1.087560;0
20160301 055600;1.087560;1.087830;1.087500;1.087610;0
20160301 055700;1.087590;1.087660;1.087500;1.087590;0
20160301 055800;1.087580;1.087740;1.087540;1.087560;0
20160301 055900;1.087550;1.087580;1.087190;1.087230;0
20160301 060000;1.087220;1.087410;1.087040;1.087120;0
20160301 060100;1.087090;1.087100;1.086960;1.087060;0
20160301 060200;1.087090;1.087260;1.087010;1.087210;0
20160301 060300;1.087200;1.087200;1.086960;1.087100;0
20160301 060400;1.087090;1.087120;1.086960;1.087010;0
20160301 060500;1.087020;1.087220;1.086970;1.087190;0
20160301 060600;1.087200;1.087370;1.087180;1.087240;0
20160301 060700;1.087230;1.087280;1.086990;1.087070;0
20160301 060800;1.087060;1.087130;1.086970;1.087080;0
20160301 060900;1.087070;1.087190;1.086980;1.087190;0
20160301 061000;1.087200;1.087340;1.087200;1.087300;0
20160301 061100;1.087290;1.087380;1.087100;1.087100;0
20160301 061200;1.087110;1.087140;1.086800;1.086810;0
20160301 061300;1.086830;1.086850;1.086710;1.086720;0
20160301 061400;1.086700;1.086740;1.086620;1.086630;0
20160301 061500;1.086630;1.086680;1.086500;1.086650;0
20160301 061600;1.086660;1.086690;1.086560;1.086670;0
20160301 061700;1.086660;1.086710;1.086490;1.086490;0
20160301 061800;1.086490;1.086490;1.086320;1.086470;0
20160301 061900;1.086480;1.086540;1.086440;1.086480;0
20160301 062000;1.086490;1.086520;1.086420;1.086500;0
20160301 062100;1.086510;1.086540;1.086340;1.086360;0
20160301 062200;1.086350;1.086670;1.086320;1.086620;0
20160301 062300;1.086620;1.086620;1.086360;1.086410;0
20160301 062400;1.086400;1.086400;1.086040;1.086050;0
20160301 062500;1.086050;1.086160;1.086000;1.086060;0
20160301 062600;1.086090;1.086110;1.085800;1.086010;0
20160301 062700;1.086010;1.086020;1.085760;1.085760;0
20160301 062800;1.085710;1.085780;1.085580;1.085710;0
20160301 062900;1.085710;1.085960;1.085630;1.085840;0
20160301 063000;1.085830;1.085960;1.085830;1.085940;0
20160301 063100;1.085930;1.085950;1.085870;1.085880;0
20160301 063200;1.085890;1.086020;1.085890;1.085980;0
20160301 063300;1.085970;1.086040;1.085930;1.086040;0
20160301 063400;1.086030;1.086360;1.086020;1.086350;0
20160301 063500;1.086360;1.086480;1.086260;1.086470;0
20160301 063600;1.086470;1.086480;1.086320;1.086440;0
20160301 063700;1.086460;1.086650;1.086370;1.086640;0
20160301 063800;1.086650;1.086720;1.086620;1.086700;0
20160301 063900;1.086710;1.086760;1.086640;1.086710;0
20160301 064000;1.086700;1.086790;1.086650;1.086780;0
20160301 064100;1.086800;1.086890;1.086680;1.086820;0
20160301 064200;1.086830;1.086920;1.086780;1.086900;0
20160301 064300;1.086910;1.087000;1.086770;1.086850;0
20160301 064400;1.086850;1.086850;1.086650;1.086820;0
20160301 064500;1.086810;1.086910;1.086740;1.086910;0
20160301 064600;1.086900;1.087040;1.086850;1.087040;0
20160301 064700;1.087040;1.087050;1.086870;1.086950;0
20160301 064800;1.086940;1.087140;1.086850;1.086940;0
20160301 064900;1.086940;1.087010;1.086820;1.086850;0
20160301 065000;1.086840;1.086990;1.086840;1.086970;0
20160301 065100;1.086980;1.087050;1.086910;1.087010;0
20160301 065200;1.087000;1.087180;1.086980;1.087080;0
20160301 065300;1.087070;1.087390;1.087070;1.087320;0
20160301 065400;1.087350;1.087560;1.087320;1.087520;0
20160301 065500;1.087530;1.087590;1.087450;1.087470;0
20160301 065600;1.087470;1.087510;1.087400;1.087490;0
20160301 065700;1.087480;1.087560;1.087480;1.087510;0
20160301 065800;1.087500;1.087560;1.087500;1.087510;0
20160301 065900;1.087510;1.087570;1.087480;1.087500;0
20160301 070000;1.087510;1.087590;1.087470;1.087560;0
20160301 070100;1.087570;1.087570;1.087480;1.087540;0
20160301 070200;1.087530;1.087540;1.087390;1.087410;0
20160301 070300;1.087420;1.087450;1.087260;1.087260;0
20160301 070400;1.087270;1.087570;1.087230;1.087540;0
20160301 070500;1.087550;1.087590;1.087540;1.087560;0
20160301 070600;1.087570;1.087620;1.087440;1.087440;0
20160301 070700;1.087440;1.087470;1.087310;1.087380;0
20160301 070800;1.087370;1.087550;1.087370;1.087440;0
20160301 070900;1.087430;1.087460;1.087250;1.087300;0
20160301 071000;1.087290;1.087290;1.087200;1.087240;0
20160301 071100;1.087260;1.087460;1.087260;1.087460;0
20160301 071200;1.087460;1.087510;1.087350;1.087390;0
20160301 071300;1.087390;1.087500;1.087360;1.087460;0
20160301 071400;1.087470;1.087560;1.087420;1.087430;0
20160301 071500;1.087410;1.087410;1.087250;1.087260;0
20160301 071600;1.087250;1.087360;1.087250;1.087340;0
20160301 071700;1.087330;1.087370;1.087290;1.087330;0
20160301 071800;1.087320;1.087340;1.087270;1.087320;0
20160301 071900;1.087310;1.087470;1.087310;1.087470;0
20160301 072000;1.087450;1.087550;1.087290;1.087310;0
20160301 072100;1.087310;1.087330;1.087290;1.087320;0
20160301 072200;1.087330;1.087610;1.087310;1.087550;0
20160301 072300;1.087540;1.087560;1.087490;1.087560;0
20160301 072400;1.087540;1.087550;1.087460;1.087470;0
20160301 072500;1.087470;1.087470;1.087310;1.087350;0
20160301 072600;1.087370;1.087440;1.087310;1.087310;0
20160301 072700;1.087320;1.087470;1.087310;1.087420;0
20160301 072800;1.087420;1.087450;1.087330;1.087450;0
20160301 072900;1.087440;1.087550;1.087400;1.087530;0
20160301 073000;1.087540;1.087560;1.087350;1.087360;0
20160301 073100;1.087350;1.087400;1.087300;1.087320;0
20160301 073200;1.087310;1.087310;1.087190;1.087190;0
20160301 073300;1.087200;1.087250;1.087140;1.087210;0
20160301 073400;1.087210;1.087290;1.087100;1.087290;0
20160301 073500;1.087290;1.087320;1.087110;1.087140;0
20160301 073600;1.087130;1.087210;1.087120;1.087200;0
20160301 073700;1.087210;1.087210;1.087150;1.087190;0
20160301 073800;1.087180;1.087210;1.087140;1.087180;0
20160301 073900;1.087170;1.087290;1.087140;1.087140;0
20160301 074000;1.087150;1.087190;1.087150;1.087150;0
20160301 074100;1.087150;1.087150;1.086970;1.087030;0
20160301 074200;1.087000;1.087110;1.087000;1.087070;0
20160301 074300;1.087060;1.087120;1.087060;1.087120;0
20160301 074400;1.087130;1.087220;1.087120;1.087210;0
20160301 074500;1.087200;1.087440;1.087200;1.087420;0
20160301 074600;1.087420;1.087510;1.087410;1.087420;0
20160301 074700;1.087410;1.087500;1.087390;1.087470;0
20160301 074800;1.087470;1.087470;1.087340;1.087430;0
20160301 074900;1.087420;1.087620;1.087380;1.087570;0
20160301 075000;1.087590;1.087720;1.087560;1.087710;0
20160301 075100;1.087770;1.087830;1.087680;1.087770;0
20160301 075200;1.087760;1.087780;1.087620;1.087630;0
20160301 075300;1.087620;1.087740;1.087390;1.087470;0
20160301 075400;1.087460;1.087700;1.087460;1.087700;0
20160301 075500;1.087690;1.087720;1.087540;1.087540;0
20160301 075600;1.087550;1.087580;1.087480;1.087520;0
20160301 075700;1.087530;1.087690;1.087480;1.087670;0
20160301 075800;1.087660;1.087750;1.087620;1.087750;0
20160301 075900;1.087740;1.087890;1.087730;1.087860;0
20160301 080000;1.087870;1.087870;1.087710;1.087750;0
20160301 080100;1.087740;1.087810;1.087700;1.087730;0
